id,wikipageUrl
492,http://en.wikipedia.org/wiki/Mightier
493,http://en.wikipedia.org/wiki/Scrap_Mechanic
494,http://en.wikipedia.org/wiki/Playbour
495,http://en.wikipedia.org/wiki/Rainway
496,http://en.wikipedia.org/wiki/Video_bingo
497,http://en.wikipedia.org/wiki/Video_games_as_an_art_form
498,http://en.wikipedia.org/wiki/Religion_and_video_games
499,http://en.wikipedia.org/wiki/Tempest_3000
500,http://en.wikipedia.org/wiki/Crime_Patrol_2:_Drug_Wars
501,http://en.wikipedia.org/wiki/Thayer%27s_Quest
502,http://en.wikipedia.org/wiki/Cluedo_DVD_Game
503,http://en.wikipedia.org/wiki/X-Change_3
504,http://en.wikipedia.org/wiki/Cross_Days
505,http://en.wikipedia.org/wiki/Interactive_film
506,http://en.wikipedia.org/wiki/Clover_Heart%27s
507,http://en.wikipedia.org/wiki/Space_Pirates_(laserdisc_video_game)
508,http://en.wikipedia.org/wiki/After..._(visual_novel)
509,http://en.wikipedia.org/wiki/Time_Traveler_(video_game)
510,http://en.wikipedia.org/wiki/Orange_Pocket
511,http://en.wikipedia.org/wiki/Tea_Society_of_a_Witch
512,http://en.wikipedia.org/wiki/Kango_Shicyauzo
513,http://en.wikipedia.org/wiki/Deal_or_No_Deal_(video_game)
514,http://en.wikipedia.org/wiki/Dance_Dance_Revolution_DVD_Game
515,http://en.wikipedia.org/wiki/Nancy_Drew:_Curse_of_Blackmoor_Manor
516,http://en.wikipedia.org/wiki/Maji_de_Watashi_ni_Koi_Shinasai!
517,http://en.wikipedia.org/wiki/Scene_It%3F
518,http://en.wikipedia.org/wiki/Dragon%27s_Lair_(1983_video_game)
519,http://en.wikipedia.org/wiki/Sherlock_Holmes:_Consulting_Detective
520,http://en.wikipedia.org/wiki/Choose_Your_Own_Adventure:_The_Abominable_Snowman
521,http://en.wikipedia.org/wiki/Iron_Soldier_3
522,http://en.wikipedia.org/wiki/School_Days_(visual_novel)
523,http://en.wikipedia.org/wiki/Summer_Days
524,http://en.wikipedia.org/wiki/Space_Ace
525,http://en.wikipedia.org/wiki/Dracula_Unleashed
526,http://en.wikipedia.org/wiki/Canvas_2:_Akane-iro_no_Palette
527,http://en.wikipedia.org/wiki/Silent_Steel
528,http://en.wikipedia.org/wiki/Space_Pirate
529,http://en.wikipedia.org/wiki/Mad_Dog_McCree
530,http://en.wikipedia.org/wiki/Crime_Patrol_(video_game)
531,http://en.wikipedia.org/wiki/Dragon%27s_Lair_II:_Time_Warp
532,http://en.wikipedia.org/wiki/Advanced_Warriors
533,http://en.wikipedia.org/wiki/Freefall_3050_A.D.
534,http://en.wikipedia.org/wiki/Tender_Loving_Care_(video_game)
535,http://en.wikipedia.org/wiki/Moon_(visual_novel)
536,http://en.wikipedia.org/wiki/Imouto_Paradise_2
537,http://en.wikipedia.org/wiki/Imouto_Paradise!
538,http://en.wikipedia.org/wiki/Itaike_na_Kanojo
539,http://en.wikipedia.org/wiki/DVD@CCESS
540,http://en.wikipedia.org/wiki/Kanojo_%C3%97_Kanojo_%C3%97_Kanojo
541,http://en.wikipedia.org/wiki/Birmingham_gauge
542,http://en.wikipedia.org/wiki/HyperScan
543,http://en.wikipedia.org/wiki/Amiga_CD32
544,http://en.wikipedia.org/wiki/Super_NES_CD-ROM
545,http://en.wikipedia.org/wiki/CD-i
546,http://en.wikipedia.org/wiki/Neo_Geo_CD
547,http://en.wikipedia.org/wiki/Tandy_Video_Information_System
548,http://en.wikipedia.org/wiki/Playdia
549,http://en.wikipedia.org/wiki/Sega_Saturn
550,http://en.wikipedia.org/wiki/Panasonic_M2
551,http://en.wikipedia.org/wiki/3DO_Interactive_Multiplayer
552,http://en.wikipedia.org/wiki/TurboGrafx-16
553,http://en.wikipedia.org/wiki/Atari_Jaguar_CD
554,http://en.wikipedia.org/wiki/PC-FX
555,http://en.wikipedia.org/wiki/PlayStation_(console)
556,http://en.wikipedia.org/wiki/LaserActive
557,http://en.wikipedia.org/wiki/Apple_Bandai_Pippin
558,http://en.wikipedia.org/wiki/TurboDuo
559,http://en.wikipedia.org/wiki/FM_Towns_Marty
560,http://en.wikipedia.org/wiki/Sega_CD
561,http://en.wikipedia.org/wiki/Commodore_CDTV
562,http://en.wikipedia.org/wiki/PlayOnline
563,http://en.wikipedia.org/wiki/Central_Station_(online_service)
564,http://en.wikipedia.org/wiki/Dreamcast_online_functionality#SegaNet_(United_States)
565,http://en.wikipedia.org/wiki/Kali_(software)
566,http://en.wikipedia.org/wiki/WorldWinner
567,http://en.wikipedia.org/wiki/ALL.Net
568,http://en.wikipedia.org/wiki/MPlayer.com
569,http://en.wikipedia.org/wiki/Community_Television_Interactive
570,http://en.wikipedia.org/wiki/WorldGaming_Network
571,http://en.wikipedia.org/wiki/Total_Entertainment_Network
572,http://en.wikipedia.org/wiki/PlayStation_Home
573,http://en.wikipedia.org/wiki/PlayStation_2_online_functionality
574,http://en.wikipedia.org/wiki/Skillz_(company)
575,http://en.wikipedia.org/wiki/OffGamers_(online_platform)
576,http://en.wikipedia.org/wiki/SpotPass_and_StreetPass
577,http://en.wikipedia.org/wiki/Nutaku
578,http://en.wikipedia.org/wiki/Voice_chat_in_online_gaming
579,http://en.wikipedia.org/wiki/GameStorm
580,http://en.wikipedia.org/wiki/PlayCable
581,http://en.wikipedia.org/wiki/DWANGO
582,http://en.wikipedia.org/wiki/Dreamcast_online_functionality#Dreamarena_(Europe)
583,http://en.wikipedia.org/wiki/Game_Room
584,http://en.wikipedia.org/wiki/QQ_Games
585,http://en.wikipedia.org/wiki/Sportlobster
586,http://en.wikipedia.org/wiki/GPANG
587,http://en.wikipedia.org/wiki/GameTap
588,http://en.wikipedia.org/wiki/Games_for_Windows_%E2%80%93_Live
589,http://en.wikipedia.org/wiki/Camp_Mobile
590,http://en.wikipedia.org/wiki/Call_of_Duty:_Elite
591,http://en.wikipedia.org/wiki/IQue_Player
592,http://en.wikipedia.org/wiki/E-Amusement
593,http://en.wikipedia.org/wiki/Bridge_Base#Bridge_Base_Online
594,http://en.wikipedia.org/wiki/Final_Fantasy_Artniks
595,http://en.wikipedia.org/wiki/Yatchy
596,http://en.wikipedia.org/wiki/Ubisoft_Connect#Uplay+
597,http://en.wikipedia.org/wiki/N-Gage_(service)
598,http://en.wikipedia.org/wiki/Sega_Meganet
599,http://en.wikipedia.org/wiki/Facebook
600,http://en.wikipedia.org/wiki/SegaSoft
601,http://en.wikipedia.org/wiki/MSN_Games
602,http://en.wikipedia.org/wiki/Kingdom_Hearts_Mobile
603,http://en.wikipedia.org/wiki/LeTou
604,http://en.wikipedia.org/wiki/Yahoo!_Games
605,http://en.wikipedia.org/wiki/Nintendo_eShop
606,http://en.wikipedia.org/wiki/Qore_(PlayStation_Network)
607,http://en.wikipedia.org/wiki/PlayNET
608,http://en.wikipedia.org/wiki/SharkWire_Online
609,http://en.wikipedia.org/wiki/Teleplay_Modem
610,http://en.wikipedia.org/wiki/GameBanana
611,http://en.wikipedia.org/wiki/List_of_Xbox_Game_Pass_games
612,http://en.wikipedia.org/wiki/81Dojo
613,http://en.wikipedia.org/wiki/Sega_Net_Link
614,http://en.wikipedia.org/wiki/Metaboli
615,http://en.wikipedia.org/wiki/Room_for_PlayStation_Portable
616,http://en.wikipedia.org/wiki/Atomiswave
617,http://en.wikipedia.org/wiki/NESYS
618,http://en.wikipedia.org/wiki/NESiCAxLive
619,http://en.wikipedia.org/wiki/Satellaview
620,http://en.wikipedia.org/wiki/Family_Computer_Network_System
621,http://en.wikipedia.org/wiki/Final_Fantasy_Airborne_Brigade
622,http://en.wikipedia.org/wiki/Wtfast
623,http://en.wikipedia.org/wiki/LiquidSky
624,http://en.wikipedia.org/wiki/HQ_(video_game)#HQ_Trivia
625,http://en.wikipedia.org/wiki/Taiko_no_Tatsujin
626,http://en.wikipedia.org/wiki/Guilty_Gear_Xrd
627,http://en.wikipedia.org/wiki/Dengeki_Bunko:_Fighting_Climax
628,http://en.wikipedia.org/wiki/Caladrius_(video_game)
629,http://en.wikipedia.org/wiki/Under_Night_In-Birth
630,http://en.wikipedia.org/wiki/BlazBlue:_Cross_Tag_Battle
631,http://en.wikipedia.org/wiki/Melty_Blood
632,http://en.wikipedia.org/wiki/Under_Defeat
633,http://en.wikipedia.org/wiki/Blade_Arcus_from_Shining
634,http://en.wikipedia.org/wiki/Dead_or_Alive_5_Ultimate
635,http://en.wikipedia.org/wiki/Guilty_Gear_-STRIVE-
636,http://en.wikipedia.org/wiki/Category:ALL.Net_games
637,http://en.wikipedia.org/wiki/Phantom_Breaker
638,http://en.wikipedia.org/wiki/Dead_or_Alive_5_Last_Round
639,http://en.wikipedia.org/wiki/Guilty_Gear_X2_updated_versions
640,http://en.wikipedia.org/wiki/C64_Direct-to-TV
641,http://en.wikipedia.org/wiki/TV_Tennis_Electrotennis
642,http://en.wikipedia.org/wiki/Ameprod_Television_Game_10
643,http://en.wikipedia.org/wiki/Coleco_Telstar_series
644,http://en.wikipedia.org/wiki/Telejogo_II
645,http://en.wikipedia.org/wiki/Game_%26_Watch
646,http://en.wikipedia.org/wiki/Homebrew_(video_games)
647,http://en.wikipedia.org/wiki/Interton_Video_3000
648,http://en.wikipedia.org/wiki/Coleco_Telstar_Marksman
649,http://en.wikipedia.org/wiki/Namco_Museum
650,http://en.wikipedia.org/wiki/Ping-O-Tronic
651,http://en.wikipedia.org/wiki/Interton_Video_2501
652,http://en.wikipedia.org/wiki/Interton_Video_3001
653,http://en.wikipedia.org/wiki/PlayStation_Classic
654,http://en.wikipedia.org/wiki/Vii
655,http://en.wikipedia.org/wiki/VG_Pocket
656,http://en.wikipedia.org/wiki/Stunt_Cycle
657,http://en.wikipedia.org/wiki/List_of_dedicated_video_game_consoles
658,http://en.wikipedia.org/wiki/Telejogo
659,http://en.wikipedia.org/wiki/Color_TV-Game
660,http://en.wikipedia.org/wiki/Sega_Genesis_Mini
661,http://en.wikipedia.org/wiki/Video_Pinball_series
662,http://en.wikipedia.org/wiki/Television_Tennis_by_Executive_Games
663,http://en.wikipedia.org/wiki/Telescore_750
664,http://en.wikipedia.org/wiki/BSS_01
665,http://en.wikipedia.org/wiki/Coleco_Telstar_Arcade
666,http://en.wikipedia.org/wiki/Atari_Game_Brain
667,http://en.wikipedia.org/wiki/Interton_Video_2000
668,http://en.wikipedia.org/wiki/Philips_Tele-Game_series
669,http://en.wikipedia.org/wiki/Interton_Video_2800
670,http://en.wikipedia.org/wiki/APF_TV_Fun_series
671,http://en.wikipedia.org/wiki/Interton_Video_2400
672,http://en.wikipedia.org/wiki/Dedicated_console
673,http://en.wikipedia.org/wiki/TurboGrafx-16_Mini
674,http://en.wikipedia.org/wiki/Nintendo_Entertainment_System_hardware_clone
675,http://en.wikipedia.org/wiki/TV_Boy
676,http://en.wikipedia.org/wiki/Super_NES_Classic_Edition
677,http://en.wikipedia.org/wiki/NES_Classic_Edition
678,http://en.wikipedia.org/wiki/List_of_Dance_Dance_Revolution_video_games
679,http://en.wikipedia.org/wiki/Cassette_Vision
680,http://en.wikipedia.org/wiki/Atari_Flashback_series
681,http://en.wikipedia.org/wiki/Designer%27s_World
682,http://en.wikipedia.org/wiki/Turnir_(console)
683,http://en.wikipedia.org/wiki/Open_Rights_Group
684,http://en.wikipedia.org/wiki/INDICARE
685,http://en.wikipedia.org/wiki/Intertrust_Technologies_Corporation
686,http://en.wikipedia.org/wiki/Aladdin_Knowledge_Systems
687,http://en.wikipedia.org/wiki/Federated_content
688,http://en.wikipedia.org/wiki/Francis_Muguet
689,http://en.wikipedia.org/wiki/DIY_Kindle_Scanner
690,http://en.wikipedia.org/wiki/DIVX
691,http://en.wikipedia.org/wiki/Secure_Digital_Music_Initiative
692,http://en.wikipedia.org/wiki/Content-control_software
693,http://en.wikipedia.org/wiki/User_operation_prohibition
694,http://en.wikipedia.org/wiki/Smart_cow_problem
695,http://en.wikipedia.org/wiki/Protected_Media_Path
696,http://en.wikipedia.org/wiki/Rights_Expression_Language
697,http://en.wikipedia.org/wiki/Broadcast_encryption
698,http://en.wikipedia.org/wiki/Active_Directory_Rights_Management_Services
699,http://en.wikipedia.org/wiki/AudioLock
700,http://en.wikipedia.org/wiki/Audio_Home_Recording_Act
701,http://en.wikipedia.org/wiki/Secure_Digital_Container
702,http://en.wikipedia.org/wiki/Consumer_Broadband_and_Digital_Television_Promotion_Act
703,http://en.wikipedia.org/wiki/Against_DRM_license
704,http://en.wikipedia.org/wiki/Compliance_and_Robustness
705,http://en.wikipedia.org/wiki/Rpmsg
706,http://en.wikipedia.org/wiki/PC1_cipher
707,http://en.wikipedia.org/wiki/Rightscorp
708,http://en.wikipedia.org/wiki/Television_encryption
709,http://en.wikipedia.org/wiki/DVD_region_code
710,http://en.wikipedia.org/wiki/Sony_BMG_copy_protection_rootkit_scandal
711,http://en.wikipedia.org/wiki/Triton_(content_delivery)
712,http://en.wikipedia.org/wiki/Analog_hole
713,http://en.wikipedia.org/wiki/Hardware_restriction
714,http://en.wikipedia.org/wiki/4C_Entity
715,http://en.wikipedia.org/wiki/Trymedia
716,http://en.wikipedia.org/wiki/Defective_by_Design
717,http://en.wikipedia.org/wiki/Regional_lockout
718,http://en.wikipedia.org/wiki/Copy_protection
719,http://en.wikipedia.org/wiki/XrML
720,http://en.wikipedia.org/wiki/Self-Protecting_Digital_Content
721,http://en.wikipedia.org/wiki/Conditional_access
722,http://en.wikipedia.org/wiki/The_Right_to_Read
723,http://en.wikipedia.org/wiki/Selectable_Output_Control
724,http://en.wikipedia.org/wiki/Open_Music_Initiative
725,http://en.wikipedia.org/wiki/Digital_Entertainment_Content_Ecosystem
726,http://en.wikipedia.org/wiki/Lektz
727,http://en.wikipedia.org/wiki/Content_ID_(system)
728,http://en.wikipedia.org/wiki/Digital_distribution
729,http://en.wikipedia.org/wiki/List_of_copy_protection_schemes
730,http://en.wikipedia.org/wiki/Conax
731,http://en.wikipedia.org/wiki/Information_rights_management
732,http://en.wikipedia.org/wiki/Digital_locker
733,http://en.wikipedia.org/wiki/Modissa
734,http://en.wikipedia.org/wiki/Digital_rights_management
735,http://en.wikipedia.org/wiki/Seed_(sculpture)
736,http://en.wikipedia.org/wiki/Perpetual_access
737,http://en.wikipedia.org/wiki/John_Walker_(programmer)
738,http://en.wikipedia.org/wiki/Software_protection_dongle
739,http://en.wikipedia.org/wiki/CEG_TEK_International
740,http://en.wikipedia.org/wiki/Always-on_DRM
741,http://en.wikipedia.org/wiki/NTSC-C
742,http://en.wikipedia.org/wiki/Digital_video_fingerprinting
743,http://en.wikipedia.org/wiki/Creative_Commons_Rights_Expression_Language
744,http://en.wikipedia.org/wiki/Windows_Genuine_Advantage
745,http://en.wikipedia.org/wiki/Ray_Adams
746,http://en.wikipedia.org/wiki/Controlled_digital_lending
747,http://en.wikipedia.org/wiki/Trace_vector_decoder
748,http://en.wikipedia.org/wiki/Online_pass
749,http://en.wikipedia.org/wiki/Azure_Information_Protection
750,http://en.wikipedia.org/wiki/Gunslinger_Stratos
751,http://en.wikipedia.org/wiki/BlazBlue:_Continuum_Shift
752,http://en.wikipedia.org/wiki/The_King_of_Fighters_XIII
753,http://en.wikipedia.org/wiki/BlazBlue:_Chrono_Phantasma
754,http://en.wikipedia.org/wiki/Aquapazza:_Aquaplus_Dream_Match
755,http://en.wikipedia.org/wiki/Persona_4_Arena_Ultimax
756,http://en.wikipedia.org/wiki/The_King_of_Fighters_XII
757,http://en.wikipedia.org/wiki/Chaos_Code
758,http://en.wikipedia.org/wiki/Lord_of_Vermilion
759,http://en.wikipedia.org/wiki/Darkstalkers_3
760,http://en.wikipedia.org/wiki/Raiden_III
761,http://en.wikipedia.org/wiki/Space_Invaders
762,http://en.wikipedia.org/wiki/Street_Fighter_III:_3rd_Strike
763,http://en.wikipedia.org/wiki/The_King_of_Fighters_XIV
764,http://en.wikipedia.org/wiki/Street_Fighter_Alpha_3
765,http://en.wikipedia.org/wiki/Hyper_Street_Fighter_II
766,http://en.wikipedia.org/wiki/Nitroplus_Blasterz:_Heroines_Infinite_Duel
767,http://en.wikipedia.org/wiki/The_Rumble_Fish_2
768,http://en.wikipedia.org/wiki/Battle_Fantasia
769,http://en.wikipedia.org/wiki/Ikaruga
770,http://en.wikipedia.org/wiki/The_King_of_Fighters_2002
771,http://en.wikipedia.org/wiki/Samurai_Shodown_(2019_video_game)
772,http://en.wikipedia.org/wiki/Persona_4_Arena
773,http://en.wikipedia.org/wiki/WarTech:_Senko_no_Ronde
774,http://en.wikipedia.org/wiki/Street_Fighter_V
775,http://en.wikipedia.org/wiki/Skullgirls
776,http://en.wikipedia.org/wiki/The_King_of_Fighters_%2798
777,http://en.wikipedia.org/wiki/Raiden_IV
778,http://en.wikipedia.org/wiki/Crimzon_Clover
779,http://en.wikipedia.org/wiki/Akai_Katana
780,http://en.wikipedia.org/wiki/Groove_Coaster
781,http://en.wikipedia.org/wiki/Street_Fighter_IV
782,http://en.wikipedia.org/wiki/SNK_Heroines:_Tag_Team_Frenzy
783,http://en.wikipedia.org/wiki/Arcana_Heart_3
784,http://en.wikipedia.org/wiki/BlazBlue:_Central_Fiction
785,http://en.wikipedia.org/wiki/Samurai_Shodown_Sen
786,http://en.wikipedia.org/wiki/Pole_Position_II
787,http://en.wikipedia.org/wiki/Columns_(video_game)
788,http://en.wikipedia.org/wiki/Jumping_Flash!
789,http://en.wikipedia.org/wiki/FIFA_International_Soccer
790,http://en.wikipedia.org/wiki/Virtua_Fighter_(video_game)
791,http://en.wikipedia.org/wiki/MotorStorm:_RC
792,http://en.wikipedia.org/wiki/Nintendo_Land
793,http://en.wikipedia.org/wiki/Prize_Fighter_(video_game)
794,http://en.wikipedia.org/wiki/Pac-Man_(Atari_2600)
795,http://en.wikipedia.org/wiki/NAM-1975
796,http://en.wikipedia.org/wiki/Crash_%27n_Burn_(1993_video_game)
797,http://en.wikipedia.org/wiki/Mario%27s_Tennis
798,http://en.wikipedia.org/wiki/Sol-Feace
799,http://en.wikipedia.org/wiki/Ninja_Combat
800,http://en.wikipedia.org/wiki/Ridge_Racer_(1993_video_game)
801,http://en.wikipedia.org/wiki/Altered_Beast
802,http://en.wikipedia.org/wiki/The_Gunstringer
803,http://en.wikipedia.org/wiki/Blue_Lightning_(1995_video_game)
804,http://en.wikipedia.org/wiki/MotorStorm_(video_game)
805,http://en.wikipedia.org/wiki/Blue_Lightning
806,http://en.wikipedia.org/wiki/Magician_Lord
807,http://en.wikipedia.org/wiki/Super_Mario_World
808,http://en.wikipedia.org/wiki/Gate_of_Thunder
809,http://en.wikipedia.org/wiki/Kinect_Sports
810,http://en.wikipedia.org/wiki/Combat_(Atari_2600)
811,http://en.wikipedia.org/wiki/Keith_Courage_in_Alpha_Zones
812,http://en.wikipedia.org/wiki/Baseball_Stars_Professional
813,http://en.wikipedia.org/wiki/Shockwave_Assault
814,http://en.wikipedia.org/wiki/Donkey_Kong_Country
815,http://en.wikipedia.org/wiki/Duck_Hunt
816,http://en.wikipedia.org/wiki/International_Tennis_Open
817,http://en.wikipedia.org/wiki/20_em_1
818,http://en.wikipedia.org/wiki/Alien_vs_Predator_(Atari_Jaguar_game)
819,http://en.wikipedia.org/wiki/Gex_(video_game)
820,http://en.wikipedia.org/wiki/Sonic_the_Hedgehog_(1991_video_game)
821,http://en.wikipedia.org/wiki/Ys_I_%26_II
822,http://en.wikipedia.org/wiki/California_Games
823,http://en.wikipedia.org/wiki/Cybermorph
824,http://en.wikipedia.org/wiki/Kinect_Star_Wars
825,http://en.wikipedia.org/wiki/Super_Mario_Bros.
826,http://en.wikipedia.org/wiki/Batman_Returns_(Atari_Lynx_game)
827,http://en.wikipedia.org/wiki/Gun_Fight
828,http://en.wikipedia.org/wiki/Phaser_Patrol
829,http://en.wikipedia.org/wiki/Wii_Sports
830,http://en.wikipedia.org/wiki/Xbox_Live_Arcade_Unplugged
831,http://en.wikipedia.org/wiki/Kinect_Adventures!
832,http://en.wikipedia.org/wiki/Game_Wave_Family_Entertainment_System
833,http://en.wikipedia.org/wiki/Vid_Grid
834,http://en.wikipedia.org/wiki/Tetris_(Game_Boy_video_game)
835,http://en.wikipedia.org/wiki/Jarrell_Independent_School_District
836,http://en.wikipedia.org/wiki/MechWarrior:_Living_Legends
837,http://en.wikipedia.org/wiki/Neverwinter_(video_game)
838,http://en.wikipedia.org/wiki/Furcadia
839,http://en.wikipedia.org/wiki/The_Elder_Scrolls:_Legends
840,http://en.wikipedia.org/wiki/Pok%C3%A9mon_TCG_Online
841,http://en.wikipedia.org/wiki/Microsoft_Flight
842,http://en.wikipedia.org/wiki/Grandia_Online
843,http://en.wikipedia.org/wiki/Myst_Online:_Uru_Live
844,http://en.wikipedia.org/wiki/TheHunter
845,http://en.wikipedia.org/wiki/Gwent:_The_Witcher_Card_Game
846,http://en.wikipedia.org/wiki/Gigantic_(video_game)
847,http://en.wikipedia.org/wiki/MechWarrior_Online
848,http://en.wikipedia.org/wiki/War_Commander
849,http://en.wikipedia.org/wiki/Panzar
850,http://en.wikipedia.org/wiki/Battle_for_the_Galaxy
851,http://en.wikipedia.org/wiki/Lost_Saga
852,http://en.wikipedia.org/wiki/Warhammer_Online:_Wrath_of_Heroes
853,http://en.wikipedia.org/wiki/Fantasy_Earth_Zero
854,http://en.wikipedia.org/wiki/Clash_Royale
855,http://en.wikipedia.org/wiki/Mini_Mario_%26_Friends:_Amiibo_Challenge
856,http://en.wikipedia.org/wiki/Wings.io
857,http://en.wikipedia.org/wiki/Sparta:_War_of_Empires
858,http://en.wikipedia.org/wiki/Tiger_Knight
859,http://en.wikipedia.org/wiki/Shadow_Fight_2
860,http://en.wikipedia.org/wiki/Liberators_(video_game)
861,http://en.wikipedia.org/wiki/Quiz_RPG:_The_World_of_Mystic_Wiz
862,http://en.wikipedia.org/wiki/Last_Period
863,http://en.wikipedia.org/wiki/Final_Fantasy_Awakening
864,http://en.wikipedia.org/wiki/Diep.io
865,http://en.wikipedia.org/wiki/Command_%26_Conquer:_Rivals
866,http://en.wikipedia.org/wiki/Eternal_(video_game)
867,http://en.wikipedia.org/wiki/Star_Wars:_The_Old_Republic_%E2%80%93_Rise_of_the_Hutt_Cartel
868,http://en.wikipedia.org/wiki/Mars_Red
869,http://en.wikipedia.org/wiki/Spacelords
870,http://en.wikipedia.org/wiki/The_X-Files:_Deep_State
871,http://en.wikipedia.org/wiki/Crucible_(video_game)
872,http://en.wikipedia.org/wiki/The_Idolmaster_Million_Live!
873,http://en.wikipedia.org/wiki/CRSED:_F.O.A.D.
874,http://en.wikipedia.org/wiki/Core_(video_game)
875,http://en.wikipedia.org/wiki/Revelation_Online
876,http://en.wikipedia.org/wiki/Fallen_Earth
877,http://en.wikipedia.org/wiki/Anno_Online
878,http://en.wikipedia.org/wiki/Vanguard:_Saga_of_Heroes
879,http://en.wikipedia.org/wiki/Dust_514
880,http://en.wikipedia.org/wiki/Pok%C3%A9mon_Go
881,http://en.wikipedia.org/wiki/Gangstar_Vegas
882,http://en.wikipedia.org/wiki/Global_Agenda
883,http://en.wikipedia.org/wiki/League_of_Legends
884,http://en.wikipedia.org/wiki/Fallout_Shelter
885,http://en.wikipedia.org/wiki/Akaneiro:_Demon_Hunters
886,http://en.wikipedia.org/wiki/Battlefield_Online
887,http://en.wikipedia.org/wiki/Robocraft
888,http://en.wikipedia.org/wiki/Shenmue_City
889,http://en.wikipedia.org/wiki/Triad_Wars
890,http://en.wikipedia.org/wiki/Dragon%27s_Prophet
891,http://en.wikipedia.org/wiki/Brawl_Busters
892,http://en.wikipedia.org/wiki/Ultima_Forever:_Quest_for_the_Avatar
893,http://en.wikipedia.org/wiki/Wizardry_Online
894,http://en.wikipedia.org/wiki/Sibak_Al_Fursan_(Race_of_the_Horsemen)
895,http://en.wikipedia.org/wiki/Hugo_Troll_Race
896,http://en.wikipedia.org/wiki/Plants_vs._Zombies_2
897,http://en.wikipedia.org/wiki/Black_Desert_Online
898,http://en.wikipedia.org/wiki/Happy_Tale
899,http://en.wikipedia.org/wiki/Rise_of_Mana
900,http://en.wikipedia.org/wiki/Deep_Down_(video_game)
901,http://en.wikipedia.org/wiki/Drakensang_Online
902,http://en.wikipedia.org/wiki/Ghost_in_the_Shell:_Stand_Alone_Complex_-_First_Assault_Online
903,http://en.wikipedia.org/wiki/RaceRoom
904,http://en.wikipedia.org/wiki/Pok%C3%A9mon_Duel
905,http://en.wikipedia.org/wiki/Soldiers_Inc.
906,http://en.wikipedia.org/wiki/List_of_PlayStation_4_free-to-play_games
907,http://en.wikipedia.org/wiki/Fortnite_Creative
908,http://en.wikipedia.org/wiki/Vigor_(video_game)
909,http://en.wikipedia.org/wiki/Bad_News_(video_game)
910,http://en.wikipedia.org/wiki/Baahubali:_The_Game
911,http://en.wikipedia.org/wiki/Vampire:_The_Masquerade_(Sharkmob)
912,http://en.wikipedia.org/wiki/Royal_Chaos
913,http://en.wikipedia.org/wiki/Dragon_Champions
914,http://en.wikipedia.org/wiki/Heroes_of_Newerth
915,http://en.wikipedia.org/wiki/Guild_Wars_2
916,http://en.wikipedia.org/wiki/Happy_Wars
917,http://en.wikipedia.org/wiki/Killer_Instinct_3_(2013_video_game)
918,http://en.wikipedia.org/wiki/Darwin_Project
919,http://en.wikipedia.org/wiki/Free-to-play
920,http://en.wikipedia.org/wiki/World_of_Tanks
921,http://en.wikipedia.org/wiki/City_of_Heroes
922,http://en.wikipedia.org/wiki/List_of_free_massively_multiplayer_online_games
923,http://en.wikipedia.org/wiki/Age_of_Empires:_Castle_Siege
924,http://en.wikipedia.org/wiki/Age_of_Empires_Online
925,http://en.wikipedia.org/wiki/Vainglory_(video_game)
926,http://en.wikipedia.org/wiki/Iron_Grip:_Marauders
927,http://en.wikipedia.org/wiki/Altitude_(video_game)
928,http://en.wikipedia.org/wiki/Warframe
929,http://en.wikipedia.org/wiki/Magic_Duels
930,http://en.wikipedia.org/wiki/Destiny_of_Spirits
931,http://en.wikipedia.org/wiki/AdVenture_Capitalist
932,http://en.wikipedia.org/wiki/Family_Guy:_The_Quest_for_Stuff
933,http://en.wikipedia.org/wiki/Pok%C3%A9mon_Picross
934,http://en.wikipedia.org/wiki/Yu-Gi-Oh!_Duel_Links
935,http://en.wikipedia.org/wiki/Paladins_(video_game)
936,http://en.wikipedia.org/wiki/Final_Fantasy_XV:_A_New_Empire
937,http://en.wikipedia.org/wiki/Brawl_Stars
938,http://en.wikipedia.org/wiki/Love_Live!_School_Idol_Festival
939,http://en.wikipedia.org/wiki/Guns_Up!
940,http://en.wikipedia.org/wiki/Magic:_The_Gathering_Arena
941,http://en.wikipedia.org/wiki/Bless_Online
942,http://en.wikipedia.org/wiki/The_Elder_Scrolls:_Blades
943,http://en.wikipedia.org/wiki/Apex_Legends
944,http://en.wikipedia.org/wiki/Airport_City_(video_game)
945,http://en.wikipedia.org/wiki/Torchlight_III
946,"http://en.wikipedia.org/wiki/Shachibato!_President,_It%27s_Time_for_Battle!"
947,http://en.wikipedia.org/wiki/King_of_Crabs
948,http://en.wikipedia.org/wiki/Love_Live!_School_Idol_Festival#Love_Live!_School_Idol_Festival:_After_School_Activity
949,http://en.wikipedia.org/wiki/Pac-Man_99
950,http://en.wikipedia.org/wiki/World_War_II:_TCG
951,http://en.wikipedia.org/wiki/Champions_Online
952,http://en.wikipedia.org/wiki/Turf_(video_game)
953,http://en.wikipedia.org/wiki/District_187:_Sin_Streets
954,http://en.wikipedia.org/wiki/Agar.io
955,http://en.wikipedia.org/wiki/Slither.io
956,http://en.wikipedia.org/wiki/Battlefield_Heroes
957,http://en.wikipedia.org/wiki/Rocket_League
958,http://en.wikipedia.org/wiki/Fortnite
959,http://en.wikipedia.org/wiki/DomiNations
960,http://en.wikipedia.org/wiki/Ran_Online
